ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LAT1,LONGITUD,LONG1,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
5125347,Fuentes de beber,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441696.33,4483690.86,ETRS89,4.050.188.068,40.502,-368.809.656,-3.688,CALLE,ALONSO QUIJANO,45,28034,ZV C/V RONDA CABALLERO DE LA MANCHA,20051689,2019-06-07 00:00:00.0,FUE_08_0164,FUE22,ZV,PERSONAS,CASTIZA
5125348,Fuentes de beber,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442463.65,4484273.04,ETRS89,4.050.717.875,40.507,-367.909.420,-3.679,CALLE,BERDUN,2 D,28050,C/V C/CASTILLO DE CANDANCHÚ,31029490,2019-06-13 00:00:00.0,FUE_08_0165,FUE22,ZV,PERSONAS,CASTIZA
5125474,Fuentes de beber,13,CORTES,1,CENTRO,OPERATIVO,441129.77,4473799.75,ETRS89,4.041.273.735,40.413,-369.386.532,-3.694,PLAZA,PLATERIA DE MARTINEZ,3,28014,,20005060,2019-06-14 00:00:00.0,FUE_01_0059,FUE22,VP,PERSONAS,MU-37A
5125475,Fuentes de beber,12,EMBAJADORES,1,CENTRO,OPERATIVO,439964.21,4473787.04,ETRS89,4.041.253.960,40.413,-370.760.083,-3.708,CALLE,TOLEDO,40,28005,FRENTE Nº 40,11000753,2019-06-04 00:00:00.0,FUE_01_0058,FUE22,VP,PERSONAS,MU-37A
5154605,Fuentes de beber,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441047.33,4483292.06,ETRS89,4.049.824.229,40.498,-369.571.837,-3.696,PASEO,ALAMEDILLAS,6,28034,"EN CAMINO, FRENTE CENTRO DEPORTIVO MUNICIPAL SANTA ANA",20046526,2019-06-24 00:00:00.0,FUE_08_0167,FUE22,ZV,PERSONAS,CASTIZA
5154615,Fuentes de beber,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442696.20,4483556.74,ETRS89,4.050.074.213,40.501,-367.628.481,-3.676,CALLE,VILLAVA,15,28050,C/V C/PUENTE LA REINA,31023549,2019-06-25 00:00:00.0,FUE_08_0168,FUE22,ZV,PERSONAS,CASTIZA
5154625,Fuentes de beber,83,PEÑAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438.845.032,4.480.387.121,ETRS89,4.047.191.427,40.472,-372.142.620,-3.721,CALLE,JOAQUIN LORENZO,5 B,28035,PARQUE ENTRE C/VALLE DE MENA Y JOAQUÍN LORENZO,31009888,2019-06-26 00:00:00.0,FUE_08_0169,FUE22,ZV,PERSONAS_Y_MASCOTAS,MIXTA TERRIER
5176278,Fuentes de beber,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,437.975.270,4.471.116.150,ETRS89,4.038.833.320,40.388,-373.078.111,-3.731,GLORIETA,VALLE DE ORO,4,28019,JUNTO QUIOSCO DE FLORES,11070433,2019-07-17 00:00:00.0,FUE_11_0131,FUE22,VP,PERSONAS,FUENTE_ACCESIBLE
5176422,Fuentes de beber,16,SOL,1,CENTRO,OPERATIVO,439948.63,4474192.11,ETRS89,4.041.618.753,40.416,-370.782.269,-3.708,CALLE,MAYOR,32,28013,C/V BORDADORES,11007815,2019-07-19 00:00:00.0,FUE_01_0083,FUE22,VP,PERSONAS,MU-37A
5176430,Fuentes de beber,13,CORTES,1,CENTRO,OPERATIVO,441045.86,4473662.57,ETRS89,4.041.149.562,40.411,-369.484.153,-3.695,CALLE,SAN PEDRO,20,28014,C/V GOBERNADOR,11003384,2019-06-28 00:00:00.0,FUE_01_0068,FUE22,VP,PERSONAS,MU-37A
5176479,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,448518.76,4468287.54,ETRS89,4.036.356.937,40.364,-360.633.554,-3.606,CALLE,JOSE GUTIERREZ MAROTO,43,28051,EN ZV JUNTO ÁREA INFANTIL C/V CERRO MILANO,31019550,2019-08-02 00:00:00.0,FUE_18_0059,FUE22,ZV,PERSONAS,CASTIZA
5176482,Fuentes de beber,182,SANTA EUGENIA,18,VILLA DE VALLECAS,OPERATIVO,447590.59,4470489.16,ETRS89,4.038.334.527,40.383,-361.744.775,-3.617,CAMINO,VASARES,4,28031,C/V AGUSTÍN GARCÍA MALLA,31041866,2019-07-29 00:00:00.0,FUE_18_0061,FUE22,ZV,PERSONAS,CASTIZA
5180425,Fuentes de beber,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439306.83,4478412.78,ETRS89,4.045.416.254,40.454,-371.579.009,-3.716,CALLE,VALLS FERRERA,5,28040,C/V C/VALLE DE ARÁN,11053418,2019-08-19 00:00:00.0,FUE_09_0127,FUE22,ZV,PERSONAS,CASTIZA
5188213,Fuentes de beber,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,433919.35,4480213.64,ETRS89,4.046.997.425,40.470,-377.950.995,-3.780,AVENIDA,VALDEMARIN,75 C,28023,,20057171,2019-09-02 00:00:00.0,FUE_09_0128,FUE22,VP,PERSONAS,MU-37A
5188216,Fuentes de beber,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,435236.36,4479640.31,ETRS89,4.046.491.327,40.465,-376.391.686,-3.764,CALLE,ARGENTONA,23,28023,CV C/CERCIS,20149180,2019-09-03 00:00:00.0,FUE_09_0129,FUE22,ZV,PERSONAS,CASTIZA
5188218,Fuentes de beber,96,EL PLANTIO,9,MONCLOA - ARAVACA,OPERATIVO,429572.56,4480577.70,ETRS89,4.047.289.659,40.473,-383.082.164,-3.831,AVENIDA,VICTORIA,106,28023,,11056151,2019-08-27 00:00:00.0,FUE_09_0130,FUE22,ZV,PERSONAS,CASTIZA
5188852,Fuentes de beber,32,ADELFAS,3,RETIRO,OPERATIVO,442831.73,4472125.27,ETRS89,4.039.777.136,40.398,-367.365.634,-3.674,CALLE,BARRILERO,2 B,28007,C/V SECO (PZA. LAS CALIFORNIAS),31022226,2019-09-16 00:00:00.0,FUE_03_0048,FUE22,ZV,PERSONAS,CASTIZA
5191204,Fuentes de beber,33,ESTRELLA,3,RETIRO,OPERATIVO,443322.04,4473352.89,ETRS89,4.040.886.396,40.409,-366.798.834,-3.668,PASAJE,LINCE,8,28007,"PLAZUELA VIRGEN DE LA ESTRELLA, CERCA DE ZONA INFANTIL Y PISTA DEPORTIVA",11011886,2019-09-19 00:00:00.0,FUE_03_0049,FUE22,ZV,PERSONAS,CASTIZA
5191206,Fuentes de beber,36,NIÑO JESUS,3,RETIRO,NO_OPERATIVO,442891.59,4474155.39,ETRS89,4.041.606.389,40.416,-367.313.319,-3.673,CALLE,DOCE DE OCTUBRE,30,28009,JARDINES DOCE DE OCTUBRE (FRENTE C/ MAIQUEZ),20104941,2019-09-13 00:00:00.0,FUE_03_0051,FUE22,ZV,PERSONAS,MU-37A
5191218,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447853.6,4477229.81,ETRS89,4.044.408.585,40.444,-361.490.185,-3.615,CALLE,NICOLASA GOMEZ,9,28022,C/V C/ BOLTAÑA,20158339,2019-09-13 00:00:00.0,FUE_20_0117,FUE22,ZV,PERSONAS,CASTIZA
5191220,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,447729.91,4477240.39,ETRS89,4.044.417.339,40.444,-361.636.117,-3.616,CALLE,ALCALA,552,28022,C/V C/ RODRÍGUEZ AYUSO,11137862,2019-09-19 00:00:00.0,FUE_20_0118,FUE22,ZV,PERSONAS,CASTIZA
5191221,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448509.37,4477536.81,ETRS89,4.044.689.236,40.447,-360.719.442,-3.607,CALLE,GONZALO TORRENTE BALLESTER,2,28022,,31016091,2019-09-16 00:00:00.0,FUE_20_0119,FUE22,ZV,PERSONAS,CASTIZA
5191236,Fuentes de beber,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448697.91,4477709.33,ETRS89,4.044.845.818,40.448,-360.498.515,-3.605,CALLE,MEQUINENZA,14,28022,C/V GLORIETA CARLOS LLAMAS,11137186,2019-09-13 00:00:00.0,FUE_20_0120,FUE22,VP,PERSONAS,CASTIZA
5192331,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,445227.79,4477649.32,ETRS89,4.044.769.618,40.448,-364.589.933,-3.646,CALLE,TELEMACO,2,28027,C/V GENERAL ARANAZ,31009604,2019-09-24 00:00:00.0,FUE_20_0121,FUE22,ZV,PERSONAS,CASTIZA
5192404,Fuentes de beber,204,ARCOS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447589.75,4475185.46,ETRS89,4.042.565.253,40.426,-361.784.436,-3.618,CALLE,CONSERVEROS,17,28037,FRENTE Nº 17,11135747,2019-09-27 00:00:00.0,FUE_20_0116,FUE22,ZV,PERSONAS,CASTIZA
5195307,Fuentes de beber,71,GAZTAMBIDE,7,CHAMBERI,OPERATIVO,439630.3,4476072.27,ETRS89,4.043.310.182,40.433,-371.175.307,-3.712,CALLE,BLASCO DE GARAY,31,28015,C/V MELÉNDEZ VALDÉS (Jardines Concejal Alejandro Muñoz Revenga),20013200,2019-09-25 00:00:00.0,FUE_07_0023,FUE22,ZV,PERSONAS,MU-37A
5195511,Fuentes de beber,72,ARAPILES,7,CHAMBERI,OPERATIVO,440249.01,4476162.24,ETRS89,4.043.395.698,40.434,-370.446.752,-3.704,GLORIETA,QUEVEDO,6,28015,C/V BRAVO MURILLO,11039471,2019-09-25 00:00:00.0,FUE_07_0025,FUE22,VP,PERSONAS,MU-37A
5195524,Fuentes de beber,73,TRAFALGAR,7,CHAMBERI,OPERATIVO,440732.83,4476239.03,ETRS89,4.043.468.336,40.435,-369.877.082,-3.699,GLORIETA,PINTOR SOROLLA,1,28010,C/V SANTA ENGRACIA 71,11040501,2019-09-25 00:00:00.0,FUE_07_0026,FUE22,VP,PERSONAS,MU-37A
5195826,Fuentes de beber,74,ALMAGRO,7,CHAMBERI,OPERATIVO,441364.71,4476012.35,ETRS89,4.043.268.611,40.433,-369.130.044,-3.691,GLORIETA,RUBEN DARIO,5,28010,C/V ALMAGRO,11041187,2019-10-01 00:00:00.0,FUE_07_0027,FUE22,VP,PERSONAS,MU-37A
5195834,Fuentes de beber,75,RIOS ROSAS,7,CHAMBERI,OPERATIVO,441097.21,4476751.74,ETRS89,4.043.932.797,40.439,-369.452.254,-3.695,CALLE,BRETON DE LOS HERREROS,46,28003,C/V FERNÁNDEZ DE LA HOZ,11041596,2019-10-04 00:00:00.0,FUE_07_0028,FUE22,VP,PERSONAS,MU-37A
5196930,Fuentes de beber,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,439589.95,4477540.68,ETRS89,4.044.632.694,40.446,-371.236.837,-3.712,AVENIDA,REINA VICTORIA,55,28003,C/V GUZMÁN EL BUENO,31006828,2019-10-10 00:00:00.0,FUE_07_0030,FUE22,ZV,PERSONAS,MU-37B
5202139,Fuentes de beber,12,EMBAJADORES,1,CENTRO,OPERATIVO,441076.94,4473375.67,ETRS89,4.040.891.329,40.409,-369.444.867,-3.694,CALLE,DOCTOR MATA,2,28012,C/V PLAZA JUAN GOYTISOLO,11003136,2019-10-15 00:00:00.0,FUE_01_0073,FUE22,ZV,PERSONAS,OTRO
5205390,Fuentes de beber,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447168.08,4476151.6,ETRS89,4.043.432.942,40.434,-362.289.528,-3.623,CALLE,EMILIO MUÑOZ,57,28037,CV C/ CASTILLO DE UCLES,11133638,2019-10-24 00:00:00.0,FUE_20_0122,FUE22,VP,PERSONAS,MU-37A
5205477,Fuentes de beber,12,EMBAJADORES,1,CENTRO,OPERATIVO,439879.79,4473088.97,ETRS89,4.040.624.496,40.406,-370.852.981,-3.709,PLAZA,CAMPILLO DEL MUNDO NUEVO,3 B,28005,,31035660,2019-10-15 00:00:00.0,FUE_01_0076,FUE22,ZV,PERSONAS,MU-37A
5205478,Fuentes de beber,11,PALACIO,1,CENTRO,OPERATIVO,439480.39,4473479.01,ETRS89,4.040.972.968,40.410,-371.327.357,-3.713,CALLE,CALATRAVA,37,28005,c/v Calle del Ángel,20000214,2019-10-15 00:00:00.0,FUE_01_0077,FUE22,VP,PERSONAS,MU-37A
5205479,Fuentes de beber,11,PALACIO,1,CENTRO,OPERATIVO,439403.92,4473600.19,ETRS89,4.041.081.576,40.411,-371.418.631,-3.714,PLAZA,SAN FRANCISCO,5,28005,C/V CALLE SAN BUENAVENTURA,11001067,,FUE_01_0078,FUE22,VP,PERSONAS,MU-37A
5205480,Fuentes de beber,11,PALACIO,1,CENTRO,OPERATIVO,438926.15,4474579.57,ETRS89,4.041.960.353,40.420,-371.991.092,-3.720,PASEO,VIRGEN DEL PUERTO,1,28005,C/V GTA SAN VICENTE,31002668,2019-10-15 00:00:00.0,FUE_01_0079,FUE22,ZV,PERSONAS,MU-37A
5205483,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444256.68,4474773.1,ETRS89,4.042.172.112,40.422,-365.709.811,-3.657,AVENIDA,MARQUES DE CORBERA,2,28017,JUNTO A CARRIL BICI,20104438,2019-10-15 00:00:00.0,FUE_15_0126,FUE22,VP,PERSONAS,CASTIZA
5205485,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444081.42,4475329.42,ETRS89,4.042.672.099,40.427,-365.921.286,-3.659,CALLE,SAN EMILIO,39,28017,FRENTE AL 39,11104325,2019-10-15 00:00:00.0,FUE_15_0127,FUE22,ZV,PERSONAS,CASTIZA
5205486,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445702.57,4475018.57,ETRS89,4.042.402.806,40.424,-364.007.605,-3.640,CALLE,ARRIAGA,73,28017,FRENTE AL 73. PARQUE ARRIAGA. ÁREA INFANTIL,11107027,2019-10-31 00:00:00.0,FUE_15_0128,FUE22,ZV,PERSONAS,CASTIZA
5205487,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445987.61,4475938.06,ETRS89,4.043.232.991,40.432,-363.679.423,-3.637,CALLE,JOSE ARCONES GIL,58,28017,"PRÓXIMO A C/ ALUCAS, 2",20177602,2019-10-15 00:00:00.0,FUE_15_0129,FUE22,VP,PERSONAS,MU-37A
5209645,Fuentes de beber,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443134.07,4475749.44,ETRS89,4.043.044.053,40.430,-367.041.783,-3.670,CALLE,FRANCISCO SILVELA,12,28028,C/V C/FLORESTAN AGUILAR,11017054,2019-10-31 00:00:00.0,FUE_04_0045,FUE22,VP,PERSONAS,MU-37A
5209646,Fuentes de beber,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443889.59,4476434.97,ETRS89,4.043.666.745,40.437,-366.157.176,-3.662,CALLE,BRESCIA,21,28028,C/V AV. BRASILIA,31007330,2019-11-04 00:00:00.0,FUE_04_0049,FUE22,ZV,PERSONAS,CASTIZA
5209651,Fuentes de beber,44,GUINDALERA,4,SALAMANCA,OPERATIVO,442813.21,4476215.66,ETRS89,4.043.461.848,40.435,-367.424.230,-3.674,CALLE,FRANCISCO SILVELA,52 B,28028,CV C/ALONSO HEREDIA,31031858,,FUE_04_0046,FUE22,VP,PERSONAS,MU-37A
5211266,Fuentes de beber,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443510.36,4476706.38,ETRS89,4.043.908.678,40.439,-366.606.693,-3.666,CALLE,LA POVEDA,1,28028,CV C/ PARRAL,11018256,2019-11-13 00:00:00.0,FUE_04_0048,FUE22,ZV,PERSONAS,CASTIZA
5211481,Fuentes de beber,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443.892.640,4.477.135.200,ETRS89,4.044.297.569,40.443,-366.159.764,-3.662,AVENIDA,BAVIERA,20,28028,JUNTO FAROLA 33 Y AREA INFANTIL,11017901,,FUE_04_0050,FUE22,ZV,PERSONAS,MU-37A
5211483,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446617,4480835.31,ETRS89,4.047.648.766,40.476,-362.978.606,-3.630,CALLE,MARIA MOLINER,6,28055,C/V C/ MARÍA BLANCHAR,20160485,2019-11-14 00:00:00.0,FUE_16_0161,FUE22,ZV,PERSONAS,CASTIZA
5212756,Fuentes de beber,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,439905.52,4478695.61,ETRS89,4.045.675.389,40.457,-370.875.668,-3.709,CALLE,FRANCOS RODRIGUEZ,51,28039,,20010664,2019-11-25 00:00:00.0,FUE_06_0087,FUE22,VP,PERSONAS,MU-37A
5212760,Fuentes de beber,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,439768.4,4478769.62,ETRS89,4.045.741.067,40.457,-371.038.078,-3.710,CALLE,FRANCOS RODRIGUEZ,67,28039,FRENTE Nº84,11028322,2019-10-29 00:00:00.0,FUE_06_0088,FUE22,ZV,PERSONAS,MU-37A
5214439,Fuentes de beber,162,PIOVERA,16,HORTALEZA,OPERATIVO,445895.51,4477820.79,ETRS89,4.044.928.460,40.449,-363.804.034,-3.638,AVENIDA,CARONDELET,37,28043,PINAR DE BARAJAS Z.F.,31054811,,FUE_16_0166,FUE22,ZV,PERSONAS,MU-S37A
5216163,Fuentes de beber,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,447810.72,4473254.25,ETRS89,4.040.826.886,40.408,-361.508.112,-3.615,CALLE,CASALARREINA,32,28032,PARQUE LA MACETA,31045386,2019-11-25 00:00:00.0,FUE_19_0141,FUE22,ZV,PERSONAS,CASTIZA
5216216,Fuentes de beber,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,448972.77,4472737.45,ETRS89,4.040.368.522,40.404,-360.134.497,-3.601,CALLE,SAN CIPRIANO,74,28032,FRENTE Nº 55,31049238,2019-11-27 00:00:00.0,FUE_19_0142,FUE22,ZV,PERSONAS,CASTIZA
5216235,Fuentes de beber,193,VALDERRIVAS,19,VICALVARO,OPERATIVO,448541.28,4471642.73,ETRS89,4.039.379.669,40.394,-360.634.123,-3.606,AVENIDA,DE LAS COMUNIDADES,161,28032,ZV POSTERIOR C/ MINERVA Nº157,20180442,2019-11-28 00:00:00.0,FUE_19_0143,FUE22,ZV,PERSONAS_Y_MASCOTAS,MIXTA TERRIER
5219912,Fuentes de beber,72,ARAPILES,7,CHAMBERI,OPERATIVO,439733.47,4476105.84,ETRS89,4.043.341.171,40.433,-371.053.998,-3.711,CALLE,GALILEO,35,28015,Parque José Luis Sampedro,31044128,2019-12-26 00:00:00.0,FUE_07_0032,FUE22,ZV,MASCOTAS,BEBEDERO TERRIER
5220275,Fuentes de beber,127,PRADOLONGO,12,USERA,OPERATIVO,439845.78,4469898.55,ETRS89,4.037.750.160,40.378,-370.862.926,-3.709,CALLE,CRISTO DE LA VICTORIA,245,28026,PARQUE DE PRADOLONGO,31028698,2023-06-16 00:00:00.0,FUE_12_0075,FUE22,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
5220283,Fuentes de beber,127,PRADOLONGO,12,USERA,OPERATIVO,440330.58,4469741.16,ETRS89,4.037.611.860,40.376,-370.290.388,-3.703,CALLE,DOCTOR TOLOSA LATOUR,14 B,28026,JUNTO PISTAS DEPORTIVAS,31070728,2023-06-30 00:00:00.0,FUE_12_0078,FUE22,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
5220287,Fuentes de beber,127,PRADOLONGO,12,USERA,OPERATIVO,439997.78,4469323.21,ETRS89,4.037.232.959,40.372,-370.678.463,-3.707,AVENIDA,POBLADOS,167,28041,AV POBLADOS 146 JUNTO GASOLINERA,31007158,2020-01-10 00:00:00.0,FUE_12_0079,FUE22,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
5228637,Fuentes de beber,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445369.64,4470534.82,ETRS89,4.038.361.395,40.384,-364.361.567,-3.644,AVENIDA,RAFAEL ALBERTI,38,28018,Parque del Campo de la Paloma JUNTO A PISTA DEPORTIVA,20176100,2020-01-16 00:00:00.0,FUE_13_0159,FUE22,ZV,PERSONAS,MU-37A
5231482,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,449.087.161,4.468.187.614,ETRS89,4.036.270.407,40.363,-359.963.340,-3.600,CALLE,CAÑADA DEL SANTISIMO,45,28051,junto zona deportiva y cerca del metro Las Suertes,31026236,2020-01-14 00:00:00.0,FUE_18_0064,FUE22,ZV,PERSONAS,MU-37A
5232821,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,440.506.980,4.467.882.120,ETRS89,4.035.938.395,40.359,-370.065.260,-3.701,CALLE,EL LUCERO DEL ALBA,4,28041,"EN ZONA CENTRAL PARQUE DE INGENIEROS, PROXIMO A AREA INFANTIL",31052246,2020-01-21 00:00:00.0,FUE_17_0129,FUE22,ZV,PERSONAS,MU-37A
5241775,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441.827.910,4.467.288.160,ETRS89,4.035.412.639,40.354,-368.504.284,-3.685,CALLE,PILAR LORENGAR,19,28021,"ENTRE FAROLA 15 Y AREA INFANTIL, EN PARQUE FUENTE PILAR LONGENGAR",20148358,2020-01-28 00:00:00.0,FUE_17_0130,FUE22,ZV,PERSONAS,MU-37A
5242891,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439583.84,4466204.96,ETRS89,4.034.420.879,40.344,-371.136.490,-3.711,CALLE,VILLASTAR,6,28021,CON C/ANGOSTA,31051710,2020-01-24 00:00:00.0,FUE_17_0126,FUE22,ZV,PERSONAS,CASTIZA
5242894,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,440.606.604,4.465.083.829,ETRS89,4.033.418.240,40.334,-369.921.903,-3.699,CALLE,TRANSVERSAL SEXTA,18,28021,C/V PRINCIPAL,31046760,2020-01-24 00:00:00.0,FUE_17_0125,FUE22,ZV,PERSONAS,CASTIZA
5249159,Fuentes de beber,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,434.081.123,4485588.43,ETRS89,4.051.840.428,40.518,-377.816.095,-3.778,AVENIDA,PADRE CIPRIANO,23,28048,FRENTE AL 23. CV CALLE SAN PACIANO,31044231,2020-01-30 00:00:00.0,FUE_08_0170,FUE22,VP,PERSONAS,MU-37B
5249225,Fuentes de beber,73,TRAFALGAR,7,CHAMBERI,OPERATIVO,440316.71,4475912.03,ETRS89,4.043.170.784,40.432,-370.364.589,-3.704,CALLE,FUENCARRAL,133,28010,,11039962,2020-01-22 00:00:00.0,FUE_07_0033,FUE22,VP,PERSONAS,MU-37A
5249801,Fuentes de beber,15,UNIVERSIDAD,1,CENTRO,OPERATIVO,439840.89,4475100.89,ETRS89,4.042.436.645,40.424,-370.917.849,-3.709,PLAZA,CONDE DE TORENO,1,28015,C/V CALLE REYES,11006737,2020-01-28 00:00:00.0,FUE_01_0081,FUE22,VP,PERSONAS,FUENTE_ACCESIBLE
5250202,Fuentes de beber,15,UNIVERSIDAD,1,CENTRO,OPERATIVO,439827.58,4475257.57,ETRS89,4.042.577.694,40.426,-370.935.021,-3.709,CALLE,AMANIEL,10,28015,C/V TRAVESÍA CONDE DUQUE,20006182,2020-01-28 00:00:00.0,FUE_01_0082,FUE22,VP,PERSONAS,FUENTE_ACCESIBLE
5270040,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,446284,4476778.64,ETRS89,4.043.992.153,40.440,-363.337.111,-3.633,CALLE,RIOBAMBA,6,28027,,20127997,2023-06-02 00:00:00.0,FUE_20_0123,FUE22,VP,PERSONAS,MU-37A
5272335,Fuentes de beber,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,439257.98,4473119.79,ETRS89,4.040.647.746,40.406,-371.586.038,-3.716,CALLE,VILLOSLADA,24,28005,JUNTO ÁREA INFANTIL PARQUE AMARILLO,20147657,2020-02-10 00:00:00.0,FUE_02_0061,FUE22,ZV,PERSONAS,MU-37A
5272337,Fuentes de beber,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,441643.21,4471655.95,ETRS89,4.039.346.103,40.393,-368.761.760,-3.688,CALLE,PARROCO EUSEBIO CUENCA,64,28045,,20127799,,FUE_02_0063,FUE22,ZV,PERSONAS,MU-37A
5279210,Fuentes de beber,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,438.025.315,4482225.1,ETRS89,4.048.841.061,40.488,-373.127.505,-3.731,CALLE,MARIA DE MAEZTU,7,28049,CV CALLE IRENE CABA ALBA. JUNTO A LA ZONA INFANTIL,31062311,,FUE_08_0171,FUE22,ZV,PERSONAS,EGEA
529382,Fuentes de beber,15,UNIVERSIDAD,1,CENTRO,OPERATIVO,439892.5,4475419.8,ETRS89,4.042.724.307,40.427,-370.860.028,-3.709,PLAZA,COMENDADORAS,1,28015,Plaza Comendadoras,11006373,,FUE_01_0001,FUE22,ZV,PERSONAS,OTRO
529385,Fuentes de beber,11,PALACIO,1,CENTRO,OPERATIVO,439.636.432,4.473.693.572,ETRS89,4.041.167.389,40.412,-371.145.498,-3.711,PLAZA,CARROS,3,28005,Plaza de los Carros,11000945,,FUE_01_0009,FUE22,ZV,PERSONAS,MU-37C
529387,Fuentes de beber,12,EMBAJADORES,1,CENTRO,OPERATIVO,440273.26,4473434.89,ETRS89,4.040.938.949,40.409,-370.392.548,-3.704,CALLE,MESON DE PAREDES,50,28012,Fuente de Cabestros,11002149,,FUE_01_0032,FUE22,VP,PERSONAS,PATRIMONIO_HISTORICO
529390,Fuentes de beber,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,440926.52,4478258.09,ETRS89,4.045.288.573,40.453,-369.667.510,-3.697,AVENIDA,GENERAL PERON,13,28020,"JARDINES PERÓN, JUNTO A TERRAZA RESTAURANTE",11029984,2023-07-25 00:00:00.0,FUE_06_0021,FUE22,ZV,PERSONAS,METROPOLIS
529391,Fuentes de beber,64,ALMENARA,6,TETUAN,OPERATIVO,441431.81,4.480.222.904,ETRS89,4.047.062.136,40.471,-369.089.777,-3.691,CALLE,MARTIRES DE LA VENTILLA,29,28029,,11031735,,FUE_06_0035,FUE22,ZV,PERSONAS,FUENTE_ACCESIBLE
529392,Fuentes de beber,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,439.967.773,4479510.33,ETRS89,4.046.409.771,40.464,-370.809.958,-3.708,CALLE,PANIZO,68,28039,Parque Agustin Rodriguez Sahagun,20012728,,FUE_06_0006,FUE22,ZV,PERSONAS,MU-37A
529394,Fuentes de beber,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,440.439.032,4479973.63,ETRS89,4.046.830.521,40.468,-370.258.481,-3.703,CALLE,JIRAFA,1,28029,CV CALLE ESPERANZA SÁNCHEZ CARRASCOSA,11034612,,FUE_06_0062,FUE22,VP,PERSONAS,MU-37A
